1296,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621230024,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,8596A2AE-2FA8-E8A6-F51B-615A3C446889,1621230657224,NULL,127.0.0.1,/,0
1297,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621230075,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,23362AFF-0761-FDA5-940C-0984C040C8F6,1621230708629,NULL,127.0.0.1,/,0
1298,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621230135,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,65BC29D2-24AC-70F1-FBEF-977A66DE3F5B,1621230768230,NULL,127.0.0.1,/,0
1299,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621230200,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,7B2B4555-61C0-399C-7308-DACAEE34C1E6,1621230833219,NULL,127.0.0.1,/,0
1300,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621230413,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,1A34F88A-7A06-7E93-55FC-528B6C1DF7B5,1621231045694,NULL,127.0.0.1,/,0
1301,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621230516,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,B637771D-8C04-A0D1-AC33-0D9FBEB504F8,1621231148614,NULL,127.0.0.1,/,0
1302,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621230635,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,2DE75824-C848-FCD5-4123-1C55708D71FD,1621231268077,NULL,127.0.0.1,/,0
1303,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621230736,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,64BE6CC8-CBC1-7A68-B8C6-1A34068EBE2B,1621231369526,NULL,127.0.0.1,/,0
1304,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621230836,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,57960FCD-C63F-1FFE-F74F-63CFE766BA88,1621231468836,NULL,127.0.0.1,/,0
1305,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621230893,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,5DB228E5-F098-8D58-05F9-EDC7970853F3,1621231526491,NULL,127.0.0.1,/,0
1306,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621231033,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,B72B0436-F99E-6C57-811D-51DBF340A451,1621231666255,NULL,127.0.0.1,/,0
1307,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621231182,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,111E0B84-D907-6443-772A-899CB687D20B,1621231815243,NULL,127.0.0.1,/,0
1308,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621231522,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,DAC0C7B4-BD4C-06FE-95AB-91B4E6AA2CE1,1621232154574,NULL,127.0.0.1,/,0
1309,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621231598,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,59FC952C-22EF-98FB-3CE3-D725C192FBEF,1621232231527,NULL,127.0.0.1,/,0
1310,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621231641,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,C018DC1E-C156-EDBB-1F46-92F5CD350766,1621232274551,NULL,127.0.0.1,/,0
1311,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621231679,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,BF8C78BE-BCB1-3D4F-4A68-537D99A359CB,1621232312409,NULL,127.0.0.1,/,0
1312,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621231737,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,21B36683-E21B-6CB1-4921-FA7B389629E1,1621232370032,NULL,127.0.0.1,/,0
1313,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621231835,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,B3153070-C4FD-5804-5E7A-5DAC27FC77F8,1621232467550,NULL,127.0.0.1,/,0
1314,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621231850,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,644F6BF8-1971-031A-84DA-D15BA7A57A0F,1621232483121,NULL,127.0.0.1,/,0
1315,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621231931,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,E52C50D2-FC4B-8B33-B997-8243AC35A5E0,1621232564212,NULL,127.0.0.1,/,0
1316,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621232017,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,7405B69F-15BA-4785-43A0-7436B42C341F,1621232649699,NULL,127.0.0.1,/,0
1317,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621232053,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,2C4E9FAD-A8B7-5A1D-792E-6AEC7EEE71FD,1621232686643,NULL,127.0.0.1,/,0
1318,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621232155,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,2ED1119D-A755-982C-D425-7A09F02A57D1,1621232788411,NULL,127.0.0.1,/,0
1319,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621232501,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,10D7F009-4578-99E0-5228-AD0AFF46DDC6,1621233134154,NULL,127.0.0.1,/,0
1320,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621232527,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,6208E0D7-AB4D-D390-5CB3-E8A5D2758D02,1621233160775,NULL,127.0.0.1,/,0
1321,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621232575,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,0946FCE7-EEC6-C580-87C4-104085EEC68C,1621233208168,NULL,127.0.0.1,/,0
1322,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621232628,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,E87AE3E2-CDD3-6D8D-2FA3-F29CA81730FF,1621233261315,NULL,127.0.0.1,/,0
1323,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621232647,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,D4FDB659-20D5-E6BC-BAEF-582FB738E22D,1621233280395,NULL,127.0.0.1,/,0
1324,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621232893,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,C9F78D12-A1CF-FC1A-8234-75CB5699981B,1621233525853,NULL,127.0.0.1,/,0
1325,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621232908,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,0230B948-E01D-69E6-125E-287C805434EA,1621233541497,NULL,127.0.0.1,/,0
1326,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621232962,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,59B729F9-85AD-02ED-FCF9-50728B6E0913,1621233595431,NULL,127.0.0.1,/,0
1327,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621233002,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,59C7D45A-CA7C-3328-E829-3EAD760C9BBA,1621233634637,NULL,127.0.0.1,/,0
1328,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621233071,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,AC439021-5808-A10D-6B22-B44B11FC3C93,1621233704596,NULL,127.0.0.1,/,0
1329,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621233122,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,DCC1BDC6-7211-2ECD-B8EA-CA48804F2F24,1621233754679,NULL,127.0.0.1,/,0
1330,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621233143,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,07F1C6CD-F3F7-4F74-FC35-62AAF0279588,1621233775852,NULL,127.0.0.1,/,0
1331,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621233301,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,A46339EB-9835-4168-CCC4-36952D1C111C,1621233934453,NULL,127.0.0.1,/,0
1332,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621233376,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,630E2110-FCB1-BE24-E844-EA31AC200467,1621234008950,NULL,127.0.0.1,/,0
1333,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621233423,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,73CD58ED-E08E-1ECD-E8A4-A3B5D7E96CCA,1621234055715,NULL,127.0.0.1,/,0
1334,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621233438,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,F139B687-6DB4-C252-9BF0-ECE245F409BD,1621234071126,NULL,127.0.0.1,/,0
1335,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621233464,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,5F907E83-53B6-6DEF-EF00-13200A786CB7,1621234097666,NULL,127.0.0.1,/,0
1336,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621233644,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,429E944A-77B2-4097-DD45-F8493AB10BE5,1621234277487,NULL,127.0.0.1,/,0
1337,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621233745,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,F282781F-E24D-8269-4CAC-5814EE5497A8,1621234378241,NULL,127.0.0.1,/,0
1338,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621233782,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,B06A6F49-82FE-71EF-D05E-9BEA0242D8B7,1621234415105,NULL,127.0.0.1,/,0
1339,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621233863,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,096C0BD9-8D44-E2D4-4A68-F602B4F9F0AD,1621234495716,NULL,127.0.0.1,/,0
1340,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621234518,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,68BB7E6D-F3DA-D023-CE98-03D3361C84BC,1621235151382,NULL,127.0.0.1,/,0
1341,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621234832,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,B3805113-67C3-8430-0E8A-686C7648675B,1621235465051,NULL,127.0.0.1,/,0
1342,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621235097,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,8699DCC5-40CA-372C-6A25-68B70F66B6C5,1621235729999,NULL,127.0.0.1,/,0
1343,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621235272,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,0B681A8A-D860-9E73-8611-6CF1D2BEBA66,1621235905702,NULL,127.0.0.1,/,0
1344,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621235387,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,0732BAF8-2F13-8AA3-4FDC-593DD531904F,1621236020595,NULL,127.0.0.1,/,0
1345,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621235403,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,64ED8631-1CE1-1C8D-ACDF-BAAED21F6DEB,1621236035953,NULL,127.0.0.1,/,0
1346,16073188-8BED-3EA6-647D-E49A042C6612,0,1621235459,202107,2,1,89.240.115.227,"{""user_agent"":""Mozilla\/5.0",(iPhone;,CPU,iPhone,OS,14_4_2,like,Mac,OS,X),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/14.0.3,Mobile\/15E148,"Safari\/604.1""}",0,1F4609D7-402F-1387-F3BA-E4CD45B8EE46,1621236091609,NULL,jackerb.github.io,/DinoHerder/,0
1347,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621235486,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,6EEEBA16-7E97-2B61-38E7-BB05B5F6635B,1621236119811,NULL,127.0.0.1,/,0
1348,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621235595,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,0809789B-7BCE-C29C-8AA2-6BFB16747530,1621236228714,NULL,127.0.0.1,/,0
1349,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621235613,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,C57E6F50-1D28-1E2F-AB81-14DCA5E6FF67,1621236246811,NULL,127.0.0.1,/,0
1350,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621236002,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,A4B67AEF-4A3F-DAC8-3A52-280CFC457B20,1621236635401,NULL,127.0.0.1,/,0
1351,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621236445,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,0CD75420-9879-9C5D-B7BA-2F177F902EC8,1621237078791,NULL,127.0.0.1,/,0
1352,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621236499,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,6D541EFA-B63A-626C-8E8E-7F258039F844,1621237131925,NULL,127.0.0.1,/,0
1353,366231B5-25CE-9AA8-E697-B7A2A2E946FA,0,1621236559,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10.15;,rv:88.0),Gecko\/20100101,"Firefox\/88.0""}",0,B539DD86-FFE8-022E-BF94-3C76DF3CAEFD,1621237192535,NULL,127.0.0.1,/,0
1354,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621236620,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,264561F2-56DF-BBBB-7D0C-F5CF45AC8AB7,1621237253300,NULL,127.0.0.1,/,0
1355,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621236703,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,37F79C81-F5D8-9113-82FB-59BE3A6F277F,1621237335944,NULL,127.0.0.1,/,0
1356,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621236772,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,C2B54676-1E9B-EAED-45C2-1178BB2A30F5,1621237405217,NULL,127.0.0.1,/,0
1357,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621236803,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,457E4D68-BB4F-EC52-1087-33D865F8E256,1621237436178,NULL,127.0.0.1,/,0
1358,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621236864,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,D529DA5F-7766-08DB-7503-02D39452C076,1621237497651,NULL,127.0.0.1,/,0
1359,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621236913,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,39C4CBDD-3753-0031-6B45-A3DE756EEBCD,1621237546132,NULL,127.0.0.1,/,0
1360,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621237208,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,F1E86A30-3D2D-02AE-FB98-C114A8976D7A,1621237841657,NULL,127.0.0.1,/,0
1361,61F2CF48-1BE7-8576-E22F-351978F53446,0,1621237314,202107,1,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,51E7D17B-67EB-4F61-65CC-015DF1662A02,1621237947246,NULL,127.0.0.1,/,0
1362,47B1665A-ED6B-0424-CCFE-093118A08171,0,1621262003,202107,1,1,71.184.122.21,"{""user_agent"":""Mozilla\/5.0",(X11;,CrOS,x86_64,13597.105.0),AppleWebKit\/537.36,"(KHTML,",like,Gecko),Chrome\/88.0.4324.208,"Safari\/537.36""}",0,CFB15CB2-1A27-7183-D06E-86642A99D14C,1621262637844,NULL,jackerb.github.io,/,0
1363,47B1665A-ED6B-0424-CCFE-093118A08171,0,1621262085,202107,1,1,71.184.122.21,"{""user_agent"":""Mozilla\/5.0",(X11;,CrOS,x86_64,13597.105.0),AppleWebKit\/537.36,"(KHTML,",like,Gecko),Chrome\/88.0.4324.208,"Safari\/537.36""}",0,B3B60426-D7DB-2788-E4CF-0B8A95AA0D32,1621262719862,NULL,jackerb.github.io,/,0
